CourseCode,Department,SBERT_Similarity,ILO_Count
PSPR45,Psykologiska institutionen,0.6924939334392548,5.0
PSPR46,Psykologiska institutionen,0.6132099436862128,7.0
UM203U,Institutionen för ämnesdidaktik,0.7980698421597481,4.0
PSPR64,Psykologiska institutionen,0.6420590840280056,4.0
YP030U,Institutionen för pedagogik och didaktik,0.7052184173039028,7.0
HVUVK3,Institutionen för ämnesdidaktik,0.7540593279732598,9.0
HVVFU3,Institutionen för ämnesdidaktik,0.6965831385718452,9.0
JU610B,Juridiska institutionen,0.6702342116170459,9.0
UB14VU,Barn- och ungdomsvetenskapliga institutionen,0.7187627454598745,3.0
UB15VU,Barn- och ungdomsvetenskapliga institutionen,0.8692033688227335,3.0
UB16VU,Barn- och ungdomsvetenskapliga institutionen,0.7587409894913435,8.0
UB17VU,Barn- och ungdomsvetenskapliga institutionen,0.6345691047608852,4.0
HVUKV3,Institutionen för ämnesdidaktik,0.7540593279732598,9.0
HVVFÄ3,Institutionen för ämnesdidaktik,0.6965831385718452,9.0
US93VU,Institutionen för ämnesdidaktik,0.6901405354340872,9.0
USVF3H,Institutionen för ämnesdidaktik,0.6965831385718452,9.0
USVF3Ä,Institutionen för ämnesdidaktik,0.6965831385718452,9.0
US170H,Institutionen för ämnesdidaktik,0.7512693173355527,9.0
US170Ä,Institutionen för ämnesdidaktik,0.7512693173355527,9.0
PSPR65,Psykologiska institutionen,0.635382603853941,4.0
US159U,Institutionen för ämnesdidaktik,0.7292180880904198,4.0
PSPR47,Psykologiska institutionen,0.5631118342280388,4.0
UM3011,Institutionen för ämnesdidaktik,0.8299533724784851,4.0
UM3013,Institutionen för ämnesdidaktik,0.8320099487900734,4.0
MI7024,Institutionen för miljövetenskap (ACES),0.7982051908969879,5.0
UC260U,Institutionen för pedagogik och didaktik,0.7452884316444397,4.0
UM303U,Institutionen för ämnesdidaktik,0.8284553065896034,4.0
UM303V,Institutionen för ämnesdidaktik,0.8283740431070328,4.0
UM3014,Institutionen för ämnesdidaktik,0.7802859023213387,4.0
UM304U,Institutionen för ämnesdidaktik,0.7766621112823486,4.0
UM304V,Institutionen för ämnesdidaktik,0.7766621112823486,4.0
UM3012,Institutionen för ämnesdidaktik,0.7784826532006264,4.0
JU397A,Juridiska institutionen,0.6116380904402051,7.0
US157U,Institutionen för ämnesdidaktik,0.765420158704122,9.0
YP029U,Institutionen för pedagogik och didaktik,0.7678482929865519,3.0
UB41UU,Barn- och ungdomsvetenskapliga institutionen,0.7001980483531952,5.0
UMT220,Institutionen för ämnesdidaktik,0.5117957840363184,3.0
YP29LÄ,Institutionen för pedagogik och didaktik,0.7678482929865519,3.0
UCG42K,Institutionen för pedagogik och didaktik,0.8061636586983999,3.0
ENGE2P,Engelska institutionen,0.6585813045501709,5.0
UB39UU,Barn- och ungdomsvetenskapliga institutionen,0.6165472324937582,8.0
UB40UU,Barn- och ungdomsvetenskapliga institutionen,0.7762561962008476,8.0
UB38UU,Barn- och ungdomsvetenskapliga institutionen,0.8447424113750458,5.0
UB18VU,Barn- och ungdomsvetenskapliga institutionen,0.6412388291209936,8.0
JU432A,Juridiska institutionen,0.6867652386426926,8.0
JU217A,Juridiska institutionen,0.6308059677481651,10.0
PSPR48,Psykologiska institutionen,0.6677700877189636,6.0
USVF1T,Institutionen för ämnesdidaktik,0.5879963955708912,7.0
UCG001,Institutionen för pedagogik och didaktik,0.7352548837661743,1.0
BL4023,Institutionen för biologisk grundutbildning (BIG),0.6410714983940125,5.0
UB43UU,Barn- och ungdomsvetenskapliga institutionen,0.670402467250824,7.0
US169F,Institutionen för ämnesdidaktik,0.8743889431158701,3.0
BL0002,Institutionen för biologisk grundutbildning (BIG),0.4904035691704069,7.0
KZ0002,Kemikum,0.5397554233670234,10.0
UC261U,Institutionen för pedagogik och didaktik,0.7882422804832458,7.0
UC476U,Institutionen för pedagogik och didaktik,0.7543769776821136,6.0
JU900A,Juridiska institutionen,0.666827853769064,8.0
UB001U,Barn- och ungdomsvetenskapliga institutionen,0.7759512613217036,6.0
UC262U,Institutionen för pedagogik och didaktik,0.7395265996456146,4.0
UB52UU,Barn- och ungdomsvetenskapliga institutionen,0.8254097700119019,4.0
UB54UU,Barn- och ungdomsvetenskapliga institutionen,0.7348499223589897,8.0
UB51UU,Barn- och ungdomsvetenskapliga institutionen,0.7968351185321808,5.0
UB55UU,Barn- och ungdomsvetenskapliga institutionen,0.6146938651800156,8.0
UCA16U,Institutionen för pedagogik och didaktik,0.6876308917999268,4.0
JU678F,Juridiska institutionen,0.6835818610021046,7.0
UB21VU,Barn- och ungdomsvetenskapliga institutionen,0.7176373352607092,9.0
UM702V,Institutionen för ämnesdidaktik,0.6657975912094116,9.0
JU450F,Juridiska institutionen,0.6287282556295395,9.0
JU670F,Juridiska institutionen,0.6418734384434563,7.0
JU671F,Juridiska institutionen,0.6680308708122799,7.0
US72EF,Institutionen för ämnesdidaktik,0.8690156936645508,3.0
JU680F,Juridiska institutionen,0.7370903094609579,3.0
JU681F,Juridiska institutionen,0.7370903094609579,3.0
JU922A,Juridiska institutionen,0.6170965780814489,6.0
JU922B,Juridiska institutionen,0.6170965780814489,6.0
UM311K,Institutionen för ämnesdidaktik,0.7756473620732626,6.0
UM201K,Institutionen för ämnesdidaktik,0.6468856513500214,5.0
UM301K,Institutionen för ämnesdidaktik,0.6480244629912906,9.0
JU385A,Juridiska institutionen,0.6613497994840145,8.0
UCG45K,Institutionen för pedagogik och didaktik,0.7672346830368042,1.0
HA23FF,Juridiska institutionen,0.6768246913949648,6.0
UB002U,Barn- och ungdomsvetenskapliga institutionen,0.696436058729887,8.0
PSPR88,Psykologiska institutionen,0.6677144517501196,6.0
UB217A,Barn- och ungdomsvetenskapliga institutionen,0.689691849052906,4.0
US630F,Institutionen för ämnesdidaktik,0.6918376319938235,9.0
NS181U,Institutionen för svenska och flerspråkighet,0.6868138909339905,3.0
SUVFHA,Institutionen för socialt arbete,0.7564761564135551,4.0
UC477U,Institutionen för pedagogik och didaktik,0.7184685667355856,3.0
UC478U,Institutionen för pedagogik och didaktik,0.7492449134588242,8.0
USVU1G,Institutionen för ämnesdidaktik,0.6328760257789067,7.0
HVB3VU,Institutionen för ämnesdidaktik,0.6649757958948612,8.0
HVM3VU,Institutionen för ämnesdidaktik,0.6649757958948612,8.0
UC479U,Institutionen för pedagogik och didaktik,0.7395265996456146,4.0
VFU10K,Institutionen för ämnesdidaktik,0.6685492736952645,7.0
VFU10U,Institutionen för ämnesdidaktik,0.6685492736952645,7.0
US871U,Institutionen för ämnesdidaktik,0.7470657591308866,7.0
US971U,Institutionen för ämnesdidaktik,0.7470657591308866,7.0
US872U,Institutionen för ämnesdidaktik,0.7730162168542544,6.0
US972U,Institutionen för ämnesdidaktik,0.7730162168542544,6.0
UM717K,Institutionen för ämnesdidaktik,0.7882452607154846,3.0
BL2011,Institutionen för biologisk grundutbildning (BIG),0.622176530957222,5.0
GG1003,Institutionen för geologiska vetenskaper (IGV),0.6312342149515947,6.0
GE1004,Institutionen för naturgeografi,0.7034650668501854,4.0
GG1005,Institutionen för geologiska vetenskaper (IGV),0.7266548871994019,5.0
GG1006,Institutionen för geologiska vetenskaper (IGV),0.5577559649944306,10.0
GE1008,Institutionen för naturgeografi,0.6235295981168747,2.0
GE1013,Institutionen för naturgeografi,0.5100231890877088,3.0
KB1002,Institutionen för biokemi och biofysik (DBB),0.7510083913803101,2.0
MM1003,Matematiska institutionen,0.6622458125154177,6.0
FK1005,Fysikum,0.5330091640353203,2.0
FK2003,Fysikum,0.6242208282152811,3.0
MT1011,Matematiska institutionen,0.7443820883830389,6.0
MO1002,Meteorologiska institutionen (MISU),0.7847235798835754,4.0
MO1003,Meteorologiska institutionen (MISU),0.5942372679710388,5.0
TYA001,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7177237883210182,10.0
TYA103,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7794158458709717,5.0
FV1016,Institutionen för mediestudier,0.6694891154766083,2.0
AR1000,Institutionen för arkeologi och antikens kultur,0.5997662678360939,5.0
SOA100,Sociologiska institutionen,0.5958729684352875,9.0
SOC100,Sociologiska institutionen,0.5958729684352875,9.0
SLRIOI,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8138121604919434,5.0
SLRYKI,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6590944826602936,2.0
SLRSPE,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8285567283630371,5.0
SLRYLI,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7760646839936575,3.0
SLPIOI,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8719434936841329,3.0
SLPOKI,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.842821071545283,3.0
SLPOLI,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7022383987903595,5.0
SLTNLG,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7526561796665192,5.0
SLKPS1,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7602810710668564,2.0
SOB100,Sociologiska institutionen,0.5958729684352875,9.0
SOD100,Sociologiska institutionen,0.6506442129611969,5.0
GV5002,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.5505208745598793,4.0
GV5004,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.5457751825451851,6.0
HI1311,Historiska institutionen,0.5439509203036627,3.0
PS1122,Psykologiska institutionen,0.6214223802089691,3.0
FV1017,Institutionen för mediestudier,0.6700603812932968,2.0
LV8100,Institutionen för kultur och estetik,0.6857852439085642,3.0
ARA101,Institutionen för arkeologi och antikens kultur,0.5644749701023102,2.0
MM2001,Matematiska institutionen,0.7217637499173483,6.0
SA2021,Socialantropologiska institutionen,0.6859868206083775,6.0
LV7300,Institutionen för kultur och estetik,0.788246177136898,4.0
MM1005,Matematiska institutionen,0.6574968844652176,2.0
IB926B,Institutionen för data- och systemvetenskap (DSV),0.7735029384493828,4.0
GG1008,Institutionen för geologiska vetenskaper (IGV),0.7698555797338485,5.0
GG1010,Institutionen för geologiska vetenskaper (IGV),0.6908825129270554,5.0
KN1001,Institutionen för biokemi och biofysik (DBB),0.775322675704956,2.0
MO1004,Meteorologiska institutionen (MISU),0.6494860649108887,5.0
UC108F,Institutionen för pedagogik och didaktik,0.8187541961669922,3.0
FV1022,Institutionen för mediestudier,0.1899976134300232,1.0
ARA102,Institutionen för arkeologi och antikens kultur,0.7878339290618896,4.0
GV5005,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.6110344082117081,8.0
BL2016,Institutionen för biologisk grundutbildning (BIG),0.6276942938566208,4.0
BL2017,Institutionen för biologisk grundutbildning (BIG),0.6514810224374136,3.0
BL2018,Institutionen för biologisk grundutbildning (BIG),0.6149683222174644,4.0
NL1012,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7954476922750473,2.0
AT1045,Institutet för social forskning (SOFI),0.8212652206420898,2.0
LIN012,Institutionen för lingvistik,0.8026350835959116,3.0
TVDTGN,Institutionen för kultur och estetik,0.6149801388382912,3.0
BL2019,Institutionen för biologisk grundutbildning (BIG),0.5959700718522072,4.0
HI1316,Historiska institutionen,0.7233746449152628,3.0
SA1202,Socialantropologiska institutionen,0.6306982673704624,6.0
BL1007,Institutionen för biologisk grundutbildning (BIG),0.7651869058609009,5.0
GE1019,Institutionen för naturgeografi,0.7948340177536011,2.0
UC119F,Institutionen för pedagogik och didaktik,0.8339143594106039,3.0
SV102E,Statsvetenskapliga institutionen,0.9029207328955332,3.0
LV1051,Institutionen för kultur och estetik,0.759050190448761,3.0
TVFÖRE,Institutionen för kultur och estetik,0.8302034437656403,1.0
TVSWED,Institutionen för kultur och estetik,0.7623866697152456,3.0
GE2012,Institutionen för naturgeografi,0.7422516147295634,6.0
UE2079,Barn- och ungdomsvetenskapliga institutionen,0.6869984939694405,4.0
EH1316,Institutionen för ekonomisk historia och internationella relationer,0.6436653509736061,4.0
LV1500,Institutionen för kultur och estetik,0.8052685956160227,3.0
RHG108,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.6209080256521702,4.0
EC1020,Nationalekonomiska institutionen,0.8459429740905762,1.0
EC1111,Nationalekonomiska institutionen,0.5986331012099981,4.0
EC1112,Nationalekonomiska institutionen,0.5986331012099981,4.0
EC1211,Nationalekonomiska institutionen,0.6399822880824407,9.0
STE101,Statistiska institutionen,0.6235162913799286,4.0
TVERA1,Institutionen för kultur och estetik,0.8468746642271677,3.0
TVERA2,Institutionen för kultur och estetik,0.7358716527620951,3.0
BL1011,Institutionen för biologisk grundutbildning (BIG),0.709690460562706,5.0
ENASV1,Engelska institutionen,0.6096218799551328,6.0
NS1052,Institutionen för svenska och flerspråkighet,0.7941621343294779,3.0
IH1220,Institutionen för kultur och estetik,0.8174247046311697,3.0
IH1230,Institutionen för kultur och estetik,0.8204604983329773,1.0
LVGN01,Institutionen för kultur och estetik,0.7933864848954337,7.0
UQ157F,Specialpedagogiska institutionen,0.88761767745018,1.0
UQ155F,Specialpedagogiska institutionen,0.7201199978590012,4.0
UQ160F,Specialpedagogiska institutionen,0.6746188253164291,4.0
TVKDOR,Institutionen för kultur och estetik,0.8498610258102417,2.0
IH1340,Institutionen för kultur och estetik,0.7428998649120331,2.0
SON100,Sociologiska institutionen,0.6899089273065329,8.0
BL1012,Institutionen för biologisk grundutbildning (BIG),0.8252490361531576,6.0
UE2087,Barn- och ungdomsvetenskapliga institutionen,0.752847800652186,3.0
GG1013,Institutionen för geologiska vetenskaper (IGV),0.6008643185098966,6.0
IB445C,Institutionen för data- och systemvetenskap (DSV),0.5520780496299267,8.0
IB447C,Institutionen för data- och systemvetenskap (DSV),0.7204933106899262,5.0
IB459C,Institutionen för data- och systemvetenskap (DSV),0.7087807655334473,6.0
GE2020,Institutionen för naturgeografi,0.7337374463677406,4.0
FE1402,Företagsekonomiska institutionen,0.594945204257965,5.0
FE1202,Företagsekonomiska institutionen,0.6869848718245825,6.0
FE1302,Företagsekonomiska institutionen,0.49697354932626087,6.0
FE1102,Företagsekonomiska institutionen,0.6286705732345581,5.0
FE1103,Företagsekonomiska institutionen,0.7232920587062835,5.0
FE1303,Företagsekonomiska institutionen,0.6110114132364591,6.0
FE1403,Företagsekonomiska institutionen,0.6744990795850754,6.0
LVGN07,Institutionen för kultur och estetik,0.7500331401824951,3.0
JKA932,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8274457852045695,3.0
LIN017,Institutionen för lingvistik,0.7592946588993073,1.0
LIN018,Institutionen för lingvistik,0.81319260597229,2.0
CT1012,Institutionen för svenska och flerspråkighet,0.7661943174898624,8.0
CT1011,Institutionen för svenska och flerspråkighet,0.8049983754754066,4.0
UE2097,Barn- och ungdomsvetenskapliga institutionen,0.7225390255451203,5.0
LISD02,Institutionen för lingvistik,0.6075212061405182,2.0
LITN01,Institutionen för lingvistik,0.6147897765040398,4.0
FI10N1,Filosofiska institutionen,0.6994264473517736,6.0
FI11N1,Filosofiska institutionen,0.7238845974206924,2.0
FI12N1,Filosofiska institutionen,0.5578911503156027,3.0
FI16N1,Filosofiska institutionen,0.7544816136360168,2.0
FI17N2,Filosofiska institutionen,0.7930252850055695,3.0
IT131Z,Romanska och klassiska institutionen,0.6133177230755488,3.0
US156F,Institutionen för ämnesdidaktik,0.6853812664747239,5.0
JKB111,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.6674755091468493,6.0
JKB911,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7119852503140768,3.0
JKB913,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8461042642593384,2.0
KSA011,Romanska och klassiska institutionen,0.7025507055222988,8.0
KSA992,Romanska och klassiska institutionen,0.7266584113240242,6.0
KSA996,Romanska och klassiska institutionen,0.7376922488212585,5.0
KSB011,Romanska och klassiska institutionen,0.7165674678981304,8.0
KSB904,Romanska och klassiska institutionen,0.7453380674123764,6.0
KSB908,Romanska och klassiska institutionen,0.6504858434200287,4.0
KSB999,Romanska och klassiska institutionen,0.7289350405335426,4.0
LA1106,Romanska och klassiska institutionen,0.818743884563446,5.0
BAL315,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7444807390371958,3.0
BAL325,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7402017066876093,3.0
BAL335,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8731015473604202,4.0
BAL345,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8630442917346954,4.0
BAL355,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8599118192990621,3.0
BAL365,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8694222668806711,3.0
AN1207,Institutionen för arkeologi och antikens kultur,0.7006029486656189,2.0
AN1208,Institutionen för arkeologi och antikens kultur,0.7264592746893564,3.0
AN1209,Institutionen för arkeologi och antikens kultur,0.7392747302850088,3.0
AN1215,Institutionen för arkeologi och antikens kultur,0.828106701374054,4.0
MV1027,Institutionen för kultur och estetik,0.730314314365387,5.0
ETG350,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.5741088141997656,3.0
ETG400,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7892837027708689,3.0
ETG500,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.6301191747188568,3.0
ETG600,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.6375579138596853,3.0
ETG700,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7567518651485443,2.0
CH103F,Institutionen för ämnesdidaktik,0.7432872295379639,5.0
GV5008,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.6082551529010137,9.0
LIN019,Institutionen för lingvistik,0.7847975293795267,3.0
GE2016,Institutionen för naturgeografi,0.6924954876303673,8.0
GE1021,Institutionen för naturgeografi,0.8000026941299438,4.0
IB494C,Institutionen för data- och systemvetenskap (DSV),0.7950565099716187,5.0
